Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Honda,Mumbai,2014,58000,Petrol,Manual,First,17.0,1497,118.0,5,5.47
Maruti,Mumbai,2009,60000,Petrol,Manual,First,17.5,1298,85.8,5,2.45
BMW,Hyderabad,2014,45000,Diesel,Automatic,First,17.05,1995,184.0,5,21.5
Tata,Mumbai,2010,41195,Petrol,Manual,First,15.0,1368,90.0,5,1.38
Mahindra,Chennai,2016,89000,Diesel,Manual,First,16.0,2179,140.0,7,13.5
Hyundai,Bangalore,2009,60510,Petrol,Automatic,Second,16.95,1197,78.9,5,3.1
Maruti,Mumbai,2016,8500,Petrol,Manual,First,21.4,1197,83.1,5,5.49
Maruti,Kochi,2017,35981,Diesel,Manual,First,24.3,1248,88.5,5,9.51
Ford,Mumbai,2012,23152,Petrol,Manual,First,15.6,1196,70.02,5,2.39
Maruti,Delhi,2014,74663,CNG,Manual,First,33.54,998,67.04,5,3.25
Volkswagen,Mumbai,2014,61529,Petrol,Automatic,First,18.19,1197,103.5,5,5.65
Mahindra,Ahmedabad,2010,91596,Diesel,Manual,First,14.95,2489,93.7,7,1.85
Porsche,Kochi,2019,14298,Petrol,Automatic,First,13.33,2995,340.0,5,2.02
Maruti,Hyderabad,2013,83327,Diesel,Manual,First,19.3,1248,73.9,5,5.8
Volkswagen,Hyderabad,2017,22857,Petrol,Manual,First,16.2,1199,74.0,5,6.9
Hyundai,Chennai,2013,34620,Petrol,Manual,Second,17.01,1591,121.3,5,5.35
Hyundai,Bangalore,2010,56000,Petrol,Manual,First,19.81,1086,68.05,5,2.85
Mercedes-Benz,Chennai,2014,81000,Diesel,Automatic,First,13.0,2143,204.0,5,22.75
Maruti,Jaipur,1998,95150,Petrol,Manual,Third,17.3,993,60.0,5,0.45
Hyundai,Coimbatore,2013,32776,Petrol,Manual,First,20.36,1197,78.9,5,4.64
Honda,Coimbatore,2016,51587,Diesel,Manual,First,25.8,1498,98.6,5,5.27
Tata,Jaipur,2016,36000,Diesel,Manual,First,14.1,2179,148.0,7,10.0
Honda,Mumbai,2015,22000,Petrol,Manual,First,18.5,1198,86.8,5,3.95
Hyundai,Kochi,2010,30754,Petrol,Manual,First,17.0,1197,80.0,5,3.38
Volkswagen,Coimbatore,2018,37109,Petrol,Manual,First,14.69,1390,120.33,5,16.8
Honda,Kolkata,2010,45000,Petrol,Manual,First,16.7,1198,88.8,5,1.99
Hyundai,Coimbatore,2017,33284,Petrol,Manual,First,18.9,1197,82.0,5,5.84
Jaguar,Coimbatore,2016,55115,Diesel,Automatic,First,14.74,2993,270.9,5,36.15
Jaguar,Kolkata,2014,18000,Diesel,Automatic,First,16.36,2179,187.7,5,25.7
Mahindra,Coimbatore,2013,130790,Diesel,Manual,First,16.0,2179,140.0,7,9.24
Maruti,Delhi,2015,16607,Diesel,Manual,First,22.7,1598,118.0,5,7.65
Audi,Coimbatore,2015,32205,Diesel,Automatic,First,17.11,1968,174.33,5,25.31
Renault,Delhi,2013,67000,Diesel,Manual,First,19.01,1461,108.45,5,4.75
Maruti,Coimbatore,2014,57676,Petrol,Manual,First,19.1,1197,85.8,5,6.69
Volkswagen,Mumbai,2012,41000,Petrol,Manual,First,16.47,1198,73.9,5,3.1
Maruti,Jaipur,2012,65000,Petrol,Manual,First,19.7,796,35.0,8,1.55
Hyundai,Coimbatore,2019,12153,Petrol,Automatic,First,18.9,1197,81.86,5,6.84
Tata,Hyderabad,2014,16810,Petrol,Manual,First,25.4,624,37.5,4,1.6
Audi,Kochi,2017,61221,Petrol,Automatic,First,17.84,1395,147.51,5,21.73
Volkswagen,Mumbai,2015,22000,Petrol,Manual,First,16.47,1198,74.0,5,4.75
Maruti,Chennai,2015,63714,Petrol,Manual,First,22.74,796,47.3,5,2.45
Mini,Kochi,2019,14857,Diesel,Automatic,First,20.7,1496,113.98,5,31.55
Audi,Delhi,2012,69000,Diesel,Automatic,Second,15.2,1968,140.8,5,10.25
Ford,Coimbatore,2019,14648,Diesel,Manual,First,12.62,2198,158.0,7,27.36
Ford,Hyderabad,2013,100000,Petrol,Manual,Second,15.8,1499,110.0,5,6.5
Hyundai,Jaipur,2016,22000,Petrol,Manual,First,18.9,1197,82.0,5,4.25
Chevrolet,Mumbai,2014,10000,Petrol,Manual,First,18.2,1199,82.4,5,5.5
Maruti,Kolkata,2015,107000,Petrol,Manual,First,20.85,1197,83.14,5,4.0
Tata,Kochi,2017,48198,Petrol,Manual,First,17.57,1193,88.7,5,4.65
Mercedes-Benz,Delhi,2015,15000,Diesel,Automatic,First,19.27,2143,170.0,5,28.5
Chevrolet,Coimbatore,2014,80073,Diesel,Manual,First,17.3,1998,163.7,5,7.11
Maruti,Hyderabad,2013,85388,Diesel,Manual,First,21.1,1248,73.9,5,3.9
Hyundai,Jaipur,2017,14700,Petrol,Manual,First,18.9,1197,81.86,5,5.6
Maruti,Pune,2012,150000,Diesel,Manual,Third,28.4,1248,73.75,5,2.25
Hyundai,Kolkata,2011,34994,Diesel,Manual,First,22.32,1582,126.32,5,3.9
Jaguar,Coimbatore,2014,82536,Diesel,Automatic,First,14.74,2993,270.9,5,28.63
Skoda,Delhi,2013,82000,Petrol,Automatic,First,13.7,1798,157.75,5,7.25
Maruti,Pune,2006,52000,Petrol,Manual,Second,18.9,998,67.1,5,2.0
Volkswagen,Mumbai,2011,20000,Petrol,Manual,First,16.47,1198,73.9,5,3.5
Honda,Hyderabad,2011,55000,Petrol,Manual,First,14.8,1799,130.2,5,5.0
Maruti,Ahmedabad,2015,47001,CNG,Manual,First,20.0,1196,63.0,5,3.72
Maruti,Chennai,2014,52000,Petrol,Manual,First,22.5,998,67.04,5,3.45
Maruti,Kolkata,2013,43284,Diesel,Manual,First,23.4,1248,74.0,5,4.5
Hyundai,Coimbatore,2018,23875,Petrol,Automatic,First,13.0,1591,121.3,5,14.36
Hyundai,Bangalore,2016,51866,Petrol,Manual,First,18.9,1197,82.0,5,5.5
Nissan,Mumbai,2013,69000,Diesel,Manual,First,23.08,1461,63.1,5,3.0
Hyundai,Coimbatore,2017,62788,Petrol,Manual,First,18.9,1197,81.86,5,6.08
Volkswagen,Chennai,2013,150000,Diesel,Manual,First,20.54,1598,103.6,5,5.0
Toyota,Kochi,2015,47566,Diesel,Automatic,First,12.55,2982,168.5,7,20.25
Toyota,Pune,2018,20300,Diesel,Automatic,First,11.36,2755,171.5,7,18.0
Mercedes-Benz,Pune,2015,48300,Diesel,Automatic,First,20.0,2143,107.3,5,17.5
Hyundai,Pune,2013,30000,Petrol,Manual,First,21.1,814,55.2,5,2.1
Hyundai,Bangalore,2012,36000,Diesel,Manual,Second,22.7,1582,126.24,5,7.5
Mini,Kochi,2015,27641,Diesel,Automatic,Second,20.7,1496,113.98,4,24.77
Renault,Bangalore,2015,60000,Diesel,Manual,First,19.64,1461,108.45,5,8.65
Ford,Chennai,2019,9000,Diesel,Automatic,First,10.91,3198,197.0,7,35.5
Toyota,Delhi,2014,60750,Petrol,Manual,First,14.28,1798,138.03,5,10.5
Mahindra,Delhi,2018,9000,Diesel,Manual,First,14.0,2179,155.0,7,13.0
BMW,Kolkata,2012,41100,Diesel,Automatic,First,16.77,2993,261.49,5,26.5
Maruti,Ahmedabad,2004,60000,Petrol,Manual,Second,17.3,1061,64.0,5,1.4
Honda,Kochi,2017,38424,Petrol,Manual,First,17.8,1497,117.3,5,7.51
Maruti,Delhi,2014,50000,Diesel,Manual,First,22.9,1248,74.0,5,4.3
Honda,Mumbai,2015,19000,Petrol,Automatic,First,18.0,1497,117.3,5,8.95
Maruti,Kochi,2015,58734,Diesel,Manual,First,20.77,1248,88.76,7,6.91
Renault,Coimbatore,2016,65257,Diesel,Manual,First,19.01,1461,108.45,5,9.75
Maruti,Jaipur,2010,130000,Diesel,Manual,Second,19.3,1248,73.9,5,4.0
Maruti,Hyderabad,2011,79000,Diesel,Manual,First,23.2,1248,73.94,5,3.65
Mahindra,Chennai,2013,78000,Diesel,Manual,First,15.1,2179,140.0,7,10.75
Honda,Kochi,2015,49133,Petrol,Manual,First,19.4,1198,86.8,5,4.51
Mercedes-Benz,Coimbatore,2016,22769,Diesel,Automatic,First,0.0,2987,165.0,5,49.22
Tata,Coimbatore,2014,54448,Diesel,Manual,First,21.02,1248,88.8,5,3.7
Toyota,Hyderabad,2014,158793,Diesel,Manual,First,12.8,2494,102.0,7,12.99
Maruti,Delhi,2015,62088,Petrol,Manual,First,18.6,1197,85.8,5,4.15
Hyundai,Kolkata,2012,14800,Petrol,Manual,First,17.01,1591,121.3,5,4.4
Honda,Kolkata,2015,26000,Petrol,Manual,First,17.3,1497,117.3,7,4.25
Honda,Mumbai,2017,32005,Petrol,Manual,First,18.0,1198,86.7,5,4.25
Honda,Jaipur,2017,35000,Petrol,Automatic,First,18.0,1497,117.3,5,7.7
Land,Pune,2015,52000,Diesel,Automatic,First,12.7,2179,187.7,5,39.75
Honda,Mumbai,2017,11000,Petrol,Manual,First,17.4,1497,117.3,5,8.5
Mercedes-Benz,Jaipur,2008,62000,Petrol,Automatic,First,9.5,2997,231.1,5,7.0
Ford,Chennai,2002,65134,Petrol,Manual,Third,13.8,1299,70.0,5,0.8
Toyota,Delhi,2013,71000,Diesel,Manual,First,13.0,2982,168.5,7,15.25
Maruti,Hyderabad,2008,51366,Petrol,Manual,First,19.0,998,66.1,5,2.25
Tata,Kolkata,2016,46300,Diesel,Manual,First,14.07,1948,83.1,7,4.85
Honda,Coimbatore,2012,60908,Petrol,Automatic,Second,15.6,1497,116.3,5,6.42
Nissan,Chennai,2012,93450,Diesel,Manual,Second,23.19,1461,63.12,5,2.5
Hyundai,Hyderabad,2011,104000,Diesel,Automatic,First,19.08,1582,126.32,5,5.75
Maruti,Pune,2003,52000,Petrol,Manual,First,16.1,796,37.0,4,0.5
Mahindra,Coimbatore,2015,42999,Diesel,Manual,First,15.1,2179,140.0,7,11.52
Maruti,Delhi,2014,90000,Diesel,Manual,First,21.5,1248,88.8,5,4.5
Hyundai,Bangalore,2013,72000,Petrol,Automatic,First,15.0,1396,98.6,5,4.75
Hyundai,Coimbatore,2019,54321,Diesel,Manual,First,19.67,1582,126.2,5,13.54
Mercedes-Benz,Kochi,2015,59630,Diesel,Automatic,First,13.0,2143,201.1,5,23.41
Toyota,Hyderabad,2013,116000,Diesel,Automatic,Second,12.55,2982,168.5,7,19.25
Volvo,Ahmedabad,2015,34000,Diesel,Automatic,First,9.0,1984,181.0,5,20.0
Mercedes-Benz,Delhi,2011,70000,Diesel,Automatic,First,14.21,2143,203.0,5,13.0
Honda,Chennai,2010,80000,Petrol,Manual,First,10.2,2354,180.0,5,3.99
Honda,Pune,2015,110000,Diesel,Manual,First,25.8,1498,98.6,5,4.65
Maruti,Ahmedabad,2013,56454,Diesel,Manual,First,28.4,1248,73.75,5,4.65
Maruti,Kolkata,2013,60000,Petrol,Manual,First,18.6,1197,85.8,5,3.15
Toyota,Delhi,2013,56000,Petrol,Automatic,First,14.53,1798,138.1,5,8.25
Land,Bangalore,2012,63000,Diesel,Automatic,Second,11.49,4367,335.3,5,65.0
Maruti,Chennai,2012,63000,Diesel,Manual,First,22.9,1248,74.0,5,4.5
Jeep,Kolkata,2017,15050,Diesel,Manual,First,16.3,1956,170.0,5,17.5
Maruti,Mumbai,2016,29401,Petrol,Manual,First,20.4,1197,81.8,5,4.31
Honda,Kochi,2016,25238,Petrol,Manual,First,18.7,1199,88.7,5,6.2
Volkswagen,Kochi,2011,58752,Petrol,Manual,First,16.47,1198,73.9,5,3.32
Honda,Delhi,2011,62000,Petrol,Automatic,First,12.9,1799,130.0,5,3.75
Toyota,Bangalore,2013,132000,Petrol,Manual,First,16.78,1496,88.73,5,4.7
Hyundai,Chennai,2016,51000,Petrol,Manual,First,17.01,1591,121.3,5,6.5
Toyota,Hyderabad,2009,185200,Diesel,Manual,First,12.8,2494,102.0,8,7.25
Maruti,Coimbatore,2016,61717,Diesel,Manual,First,22.7,1598,118.0,5,8.94
Ford,Kolkata,2018,8896,Petrol,Manual,First,19.0,1194,94.68,5,7.34
Maruti,Delhi,2016,17000,Petrol,Manual,First,21.4,1197,83.1,5,6.9
Honda,Mumbai,2016,31378,Petrol,Manual,First,18.2,1199,88.7,5,5.9
Hyundai,Pune,2013,114000,Diesel,Automatic,First,22.32,1582,126.3,5,6.75
Honda,Ahmedabad,2014,81000,Diesel,Manual,First,25.8,1498,98.6,5,4.1
Audi,Mumbai,2017,31000,Diesel,Automatic,First,18.51,1968,147.51,5,27.0
Skoda,Mumbai,2014,35000,Petrol,Manual,First,15.0,1598,103.52,5,4.5
Audi,Kolkata,2013,60001,Diesel,Automatic,First,17.11,1968,174.33,5,14.5
Maruti,Jaipur,2014,75074,Diesel,Manual,First,23.4,1248,74.0,5,5.25
Tata,Kolkata,2012,80000,Diesel,Manual,Second,22.3,1248,74.0,5,1.2
Toyota,Jaipur,2006,147350,Diesel,Manual,Second,12.99,2494,100.6,8,4.95
Renault,Hyderabad,2013,60000,Diesel,Manual,First,19.64,1461,108.45,5,7.5
Mercedes-Benz,Kolkata,2015,7501,Petrol,Automatic,First,10.0,2996,333.0,4,48.0
Honda,Delhi,2015,58000,Diesel,Manual,First,25.8,1498,98.6,5,4.45
Mercedes-Benz,Coimbatore,2018,29277,Diesel,Automatic,First,11.57,2987,254.79,5,59.65
Maruti,Kochi,2015,57034,Diesel,Manual,First,23.2,1248,73.94,5,4.38
Maruti,Kochi,2016,40810,Diesel,Manual,First,28.09,1248,88.5,5,7.9
Hyundai,Bangalore,2008,35268,Petrol,Manual,Second,0.0,1086,62.0,5,1.88
Maruti,Coimbatore,2018,34630,Petrol,Automatic,First,21.4,1197,83.1,5,7.29
Ford,Hyderabad,2012,45122,Diesel,Manual,First,23.5,1498,88.7,5,6.0
Mahindra,Chennai,2011,126000,Diesel,Manual,Third,16.0,2179,140.0,7,6.7
Maruti,Jaipur,2009,63000,Petrol,Manual,First,19.7,796,46.3,5,1.5
Mini,Kochi,2016,32298,Diesel,Automatic,First,20.7,1496,113.98,4,23.8
Mahindra,Kochi,2014,63288,Diesel,Manual,First,15.1,2179,140.0,7,7.77
Hyundai,Coimbatore,2012,43337,Petrol,Manual,First,17.92,1086,62.1,5,3.32
Maruti,Kochi,2015,46561,Diesel,Manual,First,22.9,1248,74.0,5,4.94
Mercedes-Benz,Delhi,2013,34000,Diesel,Automatic,Second,20.0,2143,107.3,5,11.0
Renault,Hyderabad,2016,48000,Petrol,Manual,First,25.17,799,53.3,5,3.4
Maruti,Kochi,2013,56263,Diesel,Manual,First,22.9,1248,74.0,5,4.17
Maruti,Hyderabad,2005,84060,Petrol,Manual,Second,17.3,993,60.0,5,1.25
Hyundai,Mumbai,2016,9000,Petrol,Automatic,First,18.9,1197,82.0,5,5.45
Tata,Jaipur,2012,79000,Diesel,Manual,First,21.12,1248,88.8,5,2.59
Mahindra,Pune,2015,87900,Diesel,Manual,First,16.0,2179,140.0,7,12.01
Maruti,Delhi,2010,72425,Petrol,Manual,Second,17.5,1197,85.8,5,2.45
Audi,Bangalore,2015,38000,Diesel,Automatic,First,15.73,1968,174.33,5,29.0
Mercedes-Benz,Hyderabad,2010,107000,Diesel,Automatic,First,14.84,2143,170.0,5,11.99
Honda,Delhi,2015,51000,Petrol,Automatic,First,18.0,1497,117.3,5,7.9
Toyota,Pune,2010,140000,Diesel,Manual,Third,12.8,2494,102.0,7,6.25
Chevrolet,Pune,2011,48000,Petrol,Manual,Second,18.6,1199,79.4,5,1.8
Maruti,Delhi,2013,62000,CNG,Manual,First,26.6,998,58.16,5,2.8
Honda,Mumbai,2015,31000,Petrol,Manual,First,18.7,1199,88.7,5,4.9
Nissan,Jaipur,2010,75055,Petrol,Manual,First,18.06,1198,75.0,5,2.25
Maruti,Coimbatore,2017,51210,Petrol,Automatic,First,19.12,1373,91.1,5,8.89
Toyota,Mumbai,2012,87000,Diesel,Automatic,First,12.55,2982,168.5,7,15.0
Ford,Kolkata,2018,17000,Diesel,Manual,First,26.1,1498,99.0,5,5.65
Maruti,Jaipur,2014,57000,Diesel,Manual,First,20.77,1248,88.8,7,7.0
Maruti,Hyderabad,2016,9370,Petrol,Manual,First,22.74,796,47.3,5,2.95
Honda,Chennai,2013,53226,Petrol,Manual,First,19.4,1198,86.8,5,3.3
Hyundai,Hyderabad,2010,120000,Diesel,Manual,Second,16.2,1493,110.0,5,3.5
Honda,Jaipur,2007,75055,Petrol,Manual,First,12.8,1493,100.0,5,2.3
Hyundai,Coimbatore,2017,37247,Diesel,Manual,First,19.67,1582,126.2,5,13.69
Toyota,Delhi,2013,64000,Diesel,Manual,First,23.59,1364,67.06,5,3.1
Hyundai,Mumbai,2014,12000,Petrol,Manual,First,13.44,2359,198.25,5,12.75
Hyundai,Pune,2017,40158,Diesel,Manual,First,19.67,1582,126.2,5,13.75
Honda,Chennai,2017,11000,Petrol,Manual,First,18.7,1199,88.7,5,6.75
Volkswagen,Chennai,2014,70010,Diesel,Manual,First,20.54,1598,103.6,5,5.25
Mahindra,Mumbai,2015,82000,Diesel,Manual,First,16.0,2179,140.0,7,8.75
Mahindra,Kochi,2017,57259,Diesel,Manual,First,18.49,1493,100.0,7,8.87
Honda,Bangalore,2010,84000,Petrol,Automatic,Second,11.1,2354,142.0,5,6.5
Maruti,Pune,2012,168000,Diesel,Manual,First,20.77,1248,88.76,7,4.5
Mahindra,Hyderabad,2012,73670,Diesel,Manual,First,12.83,2696,162.0,7,12.5
Toyota,Delhi,2014,89540,Diesel,Automatic,First,12.55,2982,168.5,7,16.8
Maruti,Hyderabad,2016,85423,Diesel,Manual,First,20.77,1248,88.8,7,8.75
Hyundai,Pune,2013,48823,Diesel,Automatic,First,19.5,1582,126.24,5,8.5
Hyundai,Kolkata,2011,35082,Petrol,Manual,First,20.36,1197,78.9,5,2.21
Maruti,Jaipur,2012,126000,Petrol,Manual,First,16.8,796,34.2,5,1.6
Honda,Delhi,2016,19000,Petrol,Automatic,First,15.5,1198,86.7,5,6.25
Honda,Mumbai,2007,69000,Petrol,Automatic,Second,12.9,1799,130.0,5,2.25
Mercedes-Benz,Kochi,2019,29836,Diesel,Automatic,First,17.9,2143,136.0,5,25.75
Skoda,Ahmedabad,2010,48002,Petrol,Manual,Second,13.14,1798,157.8,5,6.75
Maruti,Ahmedabad,2015,52324,Diesel,Manual,First,28.09,1248,88.5,5,6.25
Ford,Delhi,2013,65000,Diesel,Manual,First,22.7,1498,89.84,5,5.1
Mercedes-Benz,Mumbai,2009,66000,Diesel,Automatic,Second,8.7,2987,224.34,5,10.75
Hyundai,Hyderabad,2016,75700,Diesel,Manual,First,24.0,1120,70.0,5,5.7
Volkswagen,Bangalore,2013,43000,Diesel,Manual,First,20.5,1598,105.0,5,5.95
Chevrolet,Kochi,2012,42706,Diesel,Manual,First,25.44,936,56.3,5,2.4
Mahindra,Mumbai,2013,35000,Diesel,Manual,First,17.21,1493,100.0,7,3.49
Hyundai,Hyderabad,2011,54348,Petrol,Automatic,First,19.2,1197,80.0,5,4.0
Toyota,Delhi,2013,84000,Diesel,Manual,First,23.59,1364,67.04,5,3.85
Toyota,Mumbai,2010,63298,Petrol,Automatic,First,14.53,1794,138.1,5,3.95
Hyundai,Jaipur,2013,75049,Petrol,Manual,Second,20.36,1197,78.9,5,3.0
Ford,Kochi,2018,24237,Petrol,Manual,First,18.16,1196,86.8,5,6.7
Maruti,Coimbatore,2016,22767,Petrol,Manual,First,18.5,1197,85.8,5,6.14
Hyundai,Bangalore,2012,58000,Petrol,Automatic,Second,15.0,1396,98.6,5,4.4
Maruti,Pune,2017,57000,Diesel,Manual,First,26.59,1248,74.0,5,4.25
BMW,Kochi,2010,50161,Petrol,Automatic,First,8.77,4395,402.0,5,25.93
Maruti,Kolkata,2016,45000,Diesel,Manual,First,22.7,1598,118.0,5,7.0
Toyota,Coimbatore,2017,68319,Diesel,Automatic,First,12.55,2982,168.5,7,25.12
Hyundai,Kochi,2017,30711,Petrol,Manual,First,20.3,998,68.05,5,4.45
Hyundai,Kolkata,2011,38277,Diesel,Manual,First,21.9,1396,90.0,5,2.4
Volkswagen,Pune,2012,115000,Diesel,Manual,Second,20.54,1598,103.6,5,4.33
Maruti,Coimbatore,2017,46849,Petrol,Automatic,First,18.5,1197,83.14,5,6.93
Hyundai,Ahmedabad,2014,64000,Diesel,Manual,First,21.9,1396,90.0,5,4.25
Mercedes-Benz,Pune,2010,130923,Diesel,Automatic,First,14.21,2143,203.0,5,12.5
Hyundai,Chennai,2015,15000,Petrol,Manual,First,18.9,1197,82.0,5,4.9
Hyundai,Mumbai,2014,32720,Diesel,Manual,First,23.0,1396,90.0,5,4.5
Renault,Jaipur,2016,12500,Petrol,Manual,First,25.17,799,53.3,5,3.0
Hyundai,Chennai,2015,59800,Petrol,Automatic,First,16.9,1197,82.0,5,5.8
Volkswagen,Pune,2011,54211,Petrol,Manual,First,15.04,1598,103.6,5,3.33
Chevrolet,Kochi,2015,62242,Diesel,Automatic,First,14.39,1998,163.7,5,6.62
Nissan,Mumbai,2015,54000,Diesel,Manual,Second,19.01,1461,108.5,5,5.75
Hyundai,Hyderabad,2012,65000,Diesel,Manual,First,22.32,1582,126.32,5,6.2
Maruti,Chennai,2015,55000,Petrol,Automatic,First,23.1,998,67.04,5,3.5
Maruti,Pune,2010,71000,Petrol,Manual,First,18.9,998,67.1,5,2.0
Hyundai,Chennai,2012,70000,Diesel,Manual,First,21.9,1396,88.8,5,4.0
Audi,Mumbai,2011,53000,Petrol,Automatic,First,12.3,1781,163.2,5,9.5
BMW,Mumbai,2013,43000,Diesel,Automatic,First,17.05,1995,184.0,5,17.5
Skoda,Mumbai,2015,54000,Petrol,Automatic,First,14.3,1598,103.52,5,6.11
Hyundai,Ahmedabad,2014,51000,Petrol,Manual,First,20.36,1197,78.9,5,3.75
Mitsubishi,Hyderabad,2007,78000,Diesel,Manual,Second,10.5,2835,107.2,6,6.2
Honda,Mumbai,2014,25000,Diesel,Manual,First,26.0,1498,98.6,5,6.15
Maruti,Pune,2012,12600,Petrol,Manual,First,20.92,998,67.1,5,2.4
Maruti,Pune,2009,80000,Diesel,Manual,Fourth & Above,17.8,1248,75.0,5,2.15
Hyundai,Kolkata,2016,21000,Petrol,Manual,First,18.9,1197,82.0,5,3.75
Ford,Mumbai,2011,32000,Petrol,Manual,Second,15.6,1196,70.0,5,2.15
Hyundai,Bangalore,2015,50000,Petrol,Manual,First,18.9,1197,81.86,5,4.75
Maruti,Mumbai,2010,47500,Petrol,Manual,First,15.5,1586,103.3,5,2.45
Honda,Mumbai,2017,7500,Petrol,Manual,First,17.4,1497,117.3,5,11.15
Renault,Jaipur,2016,68163,Diesel,Automatic,First,19.6,1461,108.45,5,8.9
Honda,Ahmedabad,2014,61000,Diesel,Manual,First,25.8,1498,98.6,5,4.35
Toyota,Jaipur,2015,100000,Diesel,Manual,Second,12.99,2494,100.6,7,12.0
BMW,Mumbai,2009,61500,Diesel,Automatic,Second,16.07,1995,181.0,5,8.5
Hyundai,Kochi,2017,42883,Petrol,Manual,First,19.81,1086,68.05,5,4.27
Renault,Jaipur,2012,97000,Diesel,Manual,Second,20.45,1461,83.8,5,4.25
Mitsubishi,Bangalore,2010,39525,Petrol,Automatic,First,11.3,2360,170.0,5,9.25
Maruti,Kochi,2017,35384,Diesel,Manual,First,24.3,1248,88.5,5,8.61
Mercedes-Benz,Hyderabad,2010,46000,Diesel,Automatic,First,11.8,2987,261.0,7,28.0
Ford,Coimbatore,2018,32189,Diesel,Manual,First,23.0,1498,98.96,5,9.25
Hyundai,Chennai,2016,27000,Diesel,Automatic,First,19.08,1582,126.2,5,8.6
Volkswagen,Coimbatore,2018,22734,Petrol,Manual,First,16.47,1198,74.0,5,7.53
Renault,Mumbai,2014,58002,Diesel,Manual,First,19.64,1461,108.45,5,5.75
Honda,Chennai,2012,31500,Petrol,Automatic,First,16.5,1198,86.8,5,4.15
Ford,Coimbatore,2017,30933,Petrol,Manual,First,18.16,1196,86.8,5,5.84
Audi,Kolkata,2012,27090,Diesel,Automatic,First,18.53,1968,187.74,5,16.5
BMW,Mumbai,2015,29500,Diesel,Automatic,First,15.97,2993,258.0,7,43.0
Hyundai,Pune,2013,45000,Petrol,Manual,First,20.36,1197,78.9,5,3.55
Hyundai,Hyderabad,2018,11691,Petrol,Manual,First,18.6,1197,81.83,5,8.9
Skoda,Hyderabad,2006,121000,Diesel,Manual,Second,16.4,1896,90.0,5,2.5
Hyundai,Hyderabad,2010,118077,Diesel,Manual,First,16.2,1493,110.0,5,3.85
Hyundai,Chennai,2012,36300,Petrol,Automatic,Third,17.1,1591,121.4,5,7.5
Hyundai,Mumbai,2005,90000,Petrol,Manual,Second,15.3,1341,61.0,5,1.8
Ford,Chennai,2010,78000,Diesel,Manual,First,20.0,1399,68.0,5,2.25
Audi,Mumbai,2015,42000,Diesel,Automatic,First,17.68,1968,174.33,5,24.25
Volkswagen,Mumbai,2015,27000,Petrol,Manual,First,16.47,1198,74.0,5,4.35
BMW,Kolkata,2012,22000,Diesel,Automatic,First,17.05,1995,184.0,5,11.5
Honda,Kolkata,2014,49000,Petrol,Manual,First,17.4,1497,117.3,5,4.75
Hyundai,Hyderabad,2012,42600,Diesel,Manual,First,23.0,1396,90.0,5,4.99
Honda,Coimbatore,2018,12794,Petrol,Automatic,First,19.0,1199,88.7,5,9.15
Honda,Hyderabad,2014,88046,Petrol,Automatic,First,10.1,2354,152.0,5,13.99
Mercedes-Benz,Bangalore,2014,8000,Diesel,Automatic,Second,20.0,2143,107.3,5,19.75
Mahindra,Coimbatore,2018,82739,Diesel,Automatic,First,16.0,2179,140.0,7,16.77
Mahindra,Bangalore,2006,193000,Diesel,Manual,Third,13.6,2523,63.0,7,2.5
Renault,Mumbai,2013,7000,Petrol,Automatic,First,17.97,1498,99.6,5,3.65
Land,Ahmedabad,2012,60000,Diesel,Automatic,Second,12.35,2179,187.74,5,23.5
Maruti,Pune,2017,38000,Petrol,Manual,First,22.74,796,47.3,5,3.11
Toyota,Kochi,2013,56344,Petrol,Manual,First,17.6,1496,88.73,5,4.57
Hyundai,Mumbai,2014,17858,Petrol,Manual,First,17.0,1197,80.0,5,5.32
Hyundai,Hyderabad,2012,53000,Petrol,Manual,First,20.36,1197,78.9,5,3.2
Maruti,Kochi,2016,67906,Diesel,Manual,First,25.2,1248,74.0,5,5.63
Hyundai,Hyderabad,2015,19000,Petrol,Manual,First,21.1,814,55.2,5,3.0
BMW,Mumbai,2010,67000,Diesel,Automatic,Second,22.69,1995,190.0,5,9.25
Tata,Delhi,2011,80000,Diesel,Manual,First,23.57,1396,70.0,5,1.2
Maruti,Delhi,2015,61000,Petrol,Manual,First,22.74,796,47.3,5,2.15
Volkswagen,Pune,2010,39000,Diesel,Manual,First,22.07,1199,73.9,5,3.05
Toyota,Ahmedabad,2014,59000,Petrol,Automatic,First,14.28,1798,138.03,5,11.5
Hyundai,Hyderabad,2008,80931,Petrol,Manual,First,17.92,1086,62.1,5,2.3
Maruti,Kolkata,2016,34000,Petrol,Manual,First,20.4,1197,81.8,5,4.95
Renault,Hyderabad,2013,130000,Diesel,Manual,First,21.64,1461,84.8,5,4.75
Maruti,Coimbatore,2018,52380,Diesel,Manual,First,24.3,1248,88.5,5,10.15
Nissan,Kolkata,2011,44000,Petrol,Manual,First,18.06,1198,75.0,5,2.65
Ford,Hyderabad,2015,84000,Diesel,Manual,First,20.0,1399,68.05,5,3.8
Honda,Kochi,2017,41697,Petrol,Automatic,First,13.1,1997,141.1,5,16.68
Nissan,Pune,2014,163000,Diesel,Manual,First,19.01,1461,108.5,5,5.0
